id,name,country,lat,lon
1697799,Nenita,PH,12.49167,124.804443
1697800,Nena,PH,11.76583,125.417778
1697806,Province of Negros Oriental,PH,9.75,123.0
1697808,Province of Negros Occidental,PH,10.41667,123.0
1697846,Navotas,PH,14.66667,120.949997
1697863,Navatat,PH,15.8536,120.380402
1697879,Naval,PH,11.56056,124.397499
1697911,Naujan,PH,13.32328,121.302818
1697942,Natalungan,PH,7.53167,125.023613
1697949,Natubleng,PH,16.69647,120.78054
1697958,Natonin,PH,17.10924,121.276138
1697962,Nato,PH,13.6105,123.535599
1697970,Natividad,PH,16.0443,120.798698
1697998,Nattapian,PH,17.6745,121.706596
1698030,Nasugbu,PH,14.0722,120.633202
1698046,Masonogan,PH,11.3686,122.675301
1698063,Nasipit,PH,8.96917,125.294724
1698090,Narvacan,PH,17.4175,120.475304
1698103,Narra,PH,9.26877,118.404297
1698108,Naro,PH,11.89697,123.67392
1698116,Marawis,PH,10.2453,122.886902
1698135,Napuro,PH,12.0273,124.708199
1698160,Napoles,PH,10.50417,122.899719
1698177,Napnapan,PH,10.70845,122.392998
1698208,Napalitan,PH,8.77528,124.802223
1698225,Nanyo,PH,7.33306,125.637779
1698250,Nangka,PH,10.85564,123.035896
1698273,Nañgka,PH,8.16667,124.183327
1698289,Nangan,PH,6.47264,126.124382
1698296,Nangalisan,PH,16.4,120.550003
1698323,Nancamarinan,PH,15.6752,120.5364
1698327,Nancalobasaan,PH,15.9342,120.842598
1698354,Namuac,PH,18.610901,121.165703
1698357,Nampicuan,PH,15.7314,120.625
1698384,Namboongan,PH,16.303301,120.375801
1698391,Nambalan,PH,15.6008,120.459396
1698431,Nama,PH,16.141199,120.542603
1698440,Nalus,PH,6.01222,124.585281
1698446,Nalundan,PH,9.75,123.066673
1698457,Nalsian Norte,PH,15.8462,120.434502
1698461,"Brgy. Nalook, kalibo",PH,11.68586,122.369164
1698532,Naisud,PH,11.8058,122.193901
1698538,Nailong,PH,11.0537,124.038498
1698542,Naili,PH,11.7666,122.176498
1698548,Naic,PH,14.31812,120.76609
1698561,Nahawan,PH,9.9711,124.048401
1698595,Naguilian,PH,17.023149,121.837044
1698599,Naguilayan,PH,16.0023,120.290298
1698606,Naguelguel,PH,16.005301,120.263496
1698621,Nagtipunan,PH,16.216669,121.599998
1698658,Nagsaing,PH,15.976,120.341904
1698673,Nagrumbuan,PH,16.90222,121.710831
1698695,Nagpandayan,PH,15.5997,120.765999
1698722,Nagiba,PH,13.33018,121.274323
1698728,Naghalin,PH,11.1456,124.567101
1698740,Nagcarlan,PH,14.1364,121.416496
1698750,Nagbukel,PH,17.4471,120.524696
1698777,Nagbalaye,PH,9.2492,122.8759
1698783,Nagbacalan,PH,18.1159,120.523499
1698802,Naagas,PH,13.4357,123.678101
1698822,Naga City,PH,13.61667,123.183327
1698829,Naga,PH,13.61917,123.181389
1698842,City of Naga,PH,10.25,123.716667
1698887,Nabunturan,PH,7.60778,125.966393
1698905,Nabulao,PH,9.6616,122.457703
1698914,Nabannagan West,PH,18.071489,121.533752
1698921,Nabua,PH,13.4075,123.372398
1698976,Nabas,PH,11.831,122.086998
1698985,Nabangig,PH,12.0989,123.950302
1699010,Naawan,PH,8.43444,124.288887
1699031,Muti,PH,7.27583,122.279999
1699054,Muricay,PH,7.8275,123.478203
1699059,Murcia,PH,15.40425,120.609032
1699087,Muñoz East,PH,17.157539,121.613541
1699088,Muñoz,PH,15.71611,120.903061
1699090,Science City of Muñoz,PH,15.73333,120.883331
1699096,Mungo,PH,17.721109,121.471252
1699100,Munai,PH,7.97583,124.063606
1699124,Mulauin,PH,13.86667,121.01667
1699134,Mulanay,PH,13.52222,122.404167
1699138,Muladbucad,PH,13.2389,123.605698
1699167,Mozzozzin Sur,PH,17.450001,121.75
1699169,Mozon,PH,13.8526,120.989342
1699180,Motiong,PH,11.78,124.999718
1699204,Morong,PH,14.67889,120.266113
1699216,Morobuan,PH,10.62566,122.554703
1699222,Moriones,PH,15.46075,120.466431
1699240,Morales,PH,11.5456,122.376404
1699246,Moog,PH,8.60111,124.465828
1699261,Montilla,PH,10.2027,122.926102
1699264,Montevista,PH,7.69333,125.988892
1699281,Montecillo,PH,13.88944,121.477783
1699293,Montaneza,PH,9.6846,123.328903
1699296,Rodriguez,PH,14.7314,121.141701
1699310,Monreal,PH,12.644,123.664803
1699314,Monpon,PH,10.91194,122.637779
1699323,Monkayo,PH,7.81528,126.054443
1699342,Mondragon,PH,12.5157,124.752296
1699345,Moncada,PH,15.7354,120.573997
1699347,Monbon,PH,12.7307,124.018898
1699352,Monamon,PH,16.883301,120.883301
1699366,Molugan,PH,8.5375,124.562218
1699388,Molave,PH,8.0844,123.490997
1699418,Moises Padilla,PH,10.27028,123.078056
1699428,Mogpog,PH,13.47444,121.861389
1699450,Mobo,PH,12.3363,123.657402
1699454,Moalboal,PH,9.94333,123.39917
1699492,Province of Misamis Oriental,PH,8.75,125.0
1699505,Miranda,PH,10.3047,122.8778
1699519,Minuyan,PH,10.51366,123.104897
1699524,Minuri,PH,16.535,121.857399
1699554,Minolos,PH,10.1019,123.472702
1699559,Minlagas,PH,8.87833,125.038887
1699570,Minien East,PH,15.9703,120.4786
1699572,Minglanilla,PH,10.24498,123.796402
1699582,Mindupok,PH,6.09056,124.423332
1699585,Province of Mindoro Oriental,PH,13.0,121.083328
1699586,Province of Mindoro Occidental,PH,13.0,120.916672
1699617,Minapasoc,PH,10.69885,123.348999
1699619,Minapan,PH,6.815,124.858612
1699626,Minante Segundo,PH,16.899441,121.762779
1699630,Minanga Norte,PH,17.45122,121.787247
1699655,Minallo,PH,16.986851,121.853943
1699656,Minalin,PH,14.9676,120.6828
1699659,Minalabac,PH,13.5687,123.1838
1699684,Mina,PH,10.9313,122.574501
1699703,Mileb,PH,6.89861,124.583893
1699713,Milaor,PH,13.5961,123.1772
1699720,Milagros,PH,12.21814,123.509506
1699755,Midsayap,PH,7.19083,124.530281
1699757,Midsalip,PH,8.0,123.26667
1699782,Miaray,PH,7.57472,125.044441
1699788,Mianay,PH,11.4716,122.701103
1699791,Miagao,PH,10.6442,122.235199
1699793,Miaga,PH,12.2376,123.816704
1699802,Meycauayan,PH,14.73694,120.960831
1699803,City of Meycauayan,PH,14.73333,121.0
1699805,Mexico,PH,15.0646,120.719803
1699827,Merida,PH,10.9098,124.537598
1699833,Mercedes,PH,14.1093,123.010902
1699858,Mendez-Nuñez,PH,14.12861,120.90583
1699859,Mendez (Mendez-Nuñez),PH,14.13333,120.883331
1699890,Medina,PH,8.91222,125.024437
1699896,Medellin,PH,11.1286,123.962196
1699912,McKinley,PH,10.0844,123.259201
1699927,Maytubig,PH,14.5667,120.983299
1699952,Maypangdan,PH,11.65194,125.450279
1699960,Mayorga,PH,10.9,125.0
1699979,Mayo,PH,7.0021,126.331978
1699981,Mayngaran,PH,12.34139,123.63472
1700009,Maygatasan,PH,8.70944,125.71833
1700013,Maydolong,PH,11.49917,125.501106
1700056,Mayapusi,PH,9.61667,123.01667
1700068,Mayantoc,PH,15.6199,120.376999
1700084,Mayana,PH,9.75611,124.352219
1700092,Mayabon,PH,9.0961,123.173798
1700105,Maya,PH,11.2743,124.057899
1700107,Maxingal,PH,18.21488,121.668152
1700115,Mawab,PH,7.56667,125.98333
1700129,Mauraro,PH,13.1494,123.595299
1700148,Maulawin,PH,14.26667,121.433327
1700156,Mauhao,PH,12.29015,121.300713
1700170,Maugat West,PH,13.8613,121.282761
1700179,Mauban,PH,14.19111,121.73111
1700197,Maturanoc,PH,15.6571,120.792099
1700213,Matungao,PH,8.13611,124.164169
1700240,Matti,PH,6.77056,125.308609
1700268,Matnog,PH,14.06667,122.933327
1700276,Matlang,PH,10.8902,124.455399
1700282,Matiompong,PH,6.69611,124.566109
1700295,Matingain,PH,13.9129,120.880058
1700310,Malinao,PH,7.59167,124.688889
1700338,Maticmatic,PH,15.987,120.454399
1700346,Matiao,PH,7.0828,125.936203
1700352,Mati,PH,9.73389,125.470833
1700356,Mat-i,PH,8.40194,124.345284
1700377,Mataywanac,PH,14.0311,120.729599
1700379,Matayumtayum,PH,15.5166,120.709801
1700420,Matanog,PH,7.51611,124.256393
1700433,Matangad,PH,8.57694,124.370003
1700447,Matanao,PH,6.67917,125.254997
1700476,Matalom,PH,10.28306,124.787781
1700490,Matalam,PH,7.08639,124.900558
1700494,Matalaba,PH,16.01667,120.23333
1700496,Matala,PH,13.8287,121.1549
1700519,Matagbak,PH,14.13056,120.834717
1700534,Matacon,PH,13.3284,123.4356
1700537,Matabungkay Road Locality,PH,13.95226,120.619812
1700547,Matabao,PH,8.95722,125.399437
1700567,Mataas Na Kahoy,PH,13.9589,121.1138
1700582,Masoli,PH,13.3593,123.389801
1700618,Maslog,PH,13.1025,123.774437
1700638,Masiu,PH,7.81167,124.317497
1700665,Masinloc,PH,15.5363,119.950203
1700686,Masiga,PH,13.3607,121.827797
1700711,Province of Masbate,PH,12.16667,123.583328
1700712,Masbate,PH,12.36667,123.616669
1700715,City of Masbate,PH,12.33333,123.583328
1700721,Masaya Sur,PH,16.497,121.745598
1700724,Masaya,PH,14.1434,121.2733
1700732,Masarayao,PH,11.08972,124.6175
1700733,Masaraway,PH,13.2268,123.614799
1700746,Masapang,PH,14.1971,121.3423
1700753,Masantol,PH,14.896,120.709198
1700768,Masalukot Uno,PH,13.98333,121.416672
1700774,Masalipit,PH,15.1481,121.0373
1700775,Masaling,PH,9.9818,122.536903
1700786,Masaguisi,PH,12.75452,121.448418
1700802,Masaba,PH,10.53333,123.966667
1700806,Marupit,PH,13.6269,123.166298
1700815,Marum,PH,7.8286,123.464203
1700847,Marogong,PH,7.66667,124.150002
1700868,Mariveles,PH,14.4361,120.485703
1700876,Miliroc,PH,13.34,123.694717
1700887,Maripipi,PH,11.77917,124.349167
1700892,Marintoc,PH,12.28554,123.722809
1700902,Province of Marinduque,PH,13.41667,121.949997
1700917,Marilao,PH,14.75778,120.948334
1700926,City of Marikina,PH,14.63333,121.099998
1700933,Marihatag,PH,8.79361,126.296944
1700952,Maricalom,PH,9.7,122.416672
1700962,Maricaban,PH,11.1516,123.767899
1700966,Maribong,PH,11.1,122.533333
1700968,Maribojoc,PH,9.7417,123.844597
1700978,Mariano Marcos,PH,6.73333,124.666672
1700980,Mariano,PH,8.83333,125.116669
1700988,Maria Cristina,PH,8.16139,124.191673
1700994,Maria Aurora,PH,15.7967,121.473701
1700999,Maria,PH,9.1983,123.654404
1701003,Margosatubig,PH,7.5777,123.165802
1701006,Margen,PH,11.01722,124.528328
1701023,Marcos,PH,18.052,120.689796
1701041,Marbel,PH,7.11583,124.912498
1701053,Marawi City,PH,8.0,124.283333
1701054,Marawi,PH,7.99861,124.292778
1701056,Marawa,PH,15.4174,120.8386
1701061,Maravilla,PH,10.9011,123.8918
1701083,Marao,PH,13.91417,121.839172
1701087,Marantao,PH,7.95,124.23333
1701124,Maramag,PH,7.76333,125.00528
1701149,Maragondon,PH,14.2733,120.737701
1701186,Makiwalo,PH,12.5101,124.706001
1701195,Maquiling,PH,10.78094,123.393799
1701200,Maquiapo,PH,14.9852,120.558899
1701218,Maputi,PH,8.44972,124.290558
1701227,Mapulot,PH,14.03389,122.540833
1701229,Mapulo,PH,13.7317,121.184196
1701246,Mapolopolo,PH,15.9,120.366669
1701257,Mapili,PH,11.1081,122.739304
1701281,Mapaniqui,PH,15.1043,120.921997
1701290,Mapandan,PH,16.024799,120.454697
1701296,Mapanas,PH,12.47502,125.25621
1701313,Mapalad,PH,15.43333,121.099998
1701314,Mapalacsiao,PH,15.43,120.649719
1701342,Maonon,PH,13.03643,123.370743
1701383,Manup,PH,11.5315,122.498001
1701394,Manuk Mangkaw,PH,4.8,119.849998
1701395,Manukan,PH,8.53333,123.099998
1701400,Manuel Roxas,PH,6.44528,124.666672
1701410,Manubul,PH,5.4732,120.798599
1701413,Manuangan,PH,7.27694,124.404442
1701431,Mantiquil,PH,9.16667,123.050003
1701441,Manticao,PH,8.40417,124.286667
1701469,Mantang,PH,11.87,125.428329
1701472,Mantampay,PH,8.16667,124.216667
1701474,Mantalongon,PH,10.126,123.580803
1701500,Mansilingan,PH,10.63111,122.978889
1701516,Mansalay,PH,12.52044,121.438507
1701537,Manolo Fortich,PH,8.36972,124.864441
1701551,Manoc-Manoc,PH,11.94157,121.94281
1701559,Maño,PH,11.04167,123.944717
1701579,Manlucahoc,PH,9.74222,122.498611
1701582,Malilinao,PH,11.10694,124.501106
1701609,Mankayan,PH,16.85,120.800003
1701623,Manito,PH,13.1235,123.869301
1701643,Maninihon,PH,9.37,122.839996
1701667,City of Manila,PH,14.58333,121.0
1701668,Manila,PH,14.6042,120.982201
1701672,Manikling,PH,6.87907,126.060631
1701674,Manika,PH,11.38801,122.279312
1701688,Manicahan,PH,7.01944,122.201111
1701692,Manibaug Pasig,PH,15.1012,120.560402
1701702,Manjoy,PH,11.3534,122.666298
1701723,Manquiring,PH,13.7341,123.268997
1701750,Mangoso,PH,11.4175,122.638199
1701789,Mangili,PH,6.00333,125.683891
1701799,Mangero,PH,13.27028,122.677498
1701822,Mangatarem,PH,15.7874,120.292099
1701830,Mangas,PH,14.11769,120.8666
1701840,Mangarine,PH,12.35115,121.098007
1701872,Mangaldan,PH,16.07,120.402496
1701874,Manaloal,PH,7.36611,125.660278
1701879,Manggahan,PH,14.2941,120.906868
1701891,Manga,PH,17.701111,121.86235
1701899,Mangga,PH,15.251,120.908897
1701917,Mandurriao,PH,10.71972,122.535561
1701938,Mandili,PH,15.1595,120.917099
1701939,Mandih,PH,8.2087,123.014099
1701946,Mandaue City,PH,10.33333,123.933327
1701954,Mandaon,PH,12.22594,123.28421
1701962,Mandangoa,PH,8.77278,124.791107
1701966,Mandaluyong City,PH,14.5832,121.040901
1701968,City of Mandaluyong,PH,14.58333,121.033333
1701998,Mancilang,PH,11.2835,123.746201
1702031,Manay,PH,7.34167,125.574997
1702037,Manaulanan,PH,7.04806,124.619438
1702041,Manaul,PH,12.453,121.410698
1702051,Manatal,PH,14.81667,120.900002
1702056,Manat,PH,7.5637,126.018402
1702066,Manaring,PH,17.172939,121.902542
1702077,Manapla,PH,10.95803,123.123001
1702083,Manapa,PH,8.97778,125.439438
1702096,Manaoag,PH,16.0438,120.486099
1702101,Mananum,PH,8.83333,124.949997
1702140,Manamrag,PH,13.7351,124.1064
1702145,Manalongon,PH,9.2209,122.886002
1702153,Manalad,PH,10.0056,122.776901
1702165,Manogpi,PH,13.3108,121.204002
1702166,Managok,PH,8.02889,125.188606
1702176,Managa,PH,6.74611,125.268059
1702183,Manacsac,PH,15.5952,120.7911
1702194,Manabo,PH,17.433201,120.705299
1702215,Mamonit,PH,15.5859,120.397202
1702221,Mampurog,PH,14.0458,122.883598
1702257,Mambusao,PH,11.4289,122.5961
1702263,Mamburao,PH,13.2233,120.596001
1702271,Mambulo,PH,13.71667,123.050003
1702298,Mambog,PH,15.3137,120.030403
1702318,Mambayaan,PH,8.78278,124.784172
1702322,Mambatangan,PH,8.43333,124.833328
1702348,Mambajao,PH,9.2504,124.715599
1702351,Mabahin,PH,9.18556,126.170563
1702354,Mambago,PH,7.10556,125.694443
1702359,Mambagatan,PH,10.11056,122.887779
1702372,Mamatid,PH,14.23417,121.158058
1702396,Mamali,PH,6.77667,124.644997
1702402,Mamala,PH,14.01667,121.51667
1702413,Malvar,PH,14.04472,121.158607
1702425,Maluso,PH,6.543,121.875298
1702431,Malusac,PH,14.8587,120.621498
1702439,Maluno Sur,PH,16.99885,121.96434
1702442,Maluñgun,PH,6.27917,125.28167
1702457,Maluko,PH,8.375,124.953888
1702459,Maluid,PH,15.5493,120.652802
1702486,Malway,PH,9.1319,123.220299
1702487,Maluanluan,PH,13.0967,121.423523
1702492,Maltana,PH,6.4225,124.937218
1702539,Maloma,PH,15.1135,120.063904
1702540,Malolos,PH,14.84194,120.811668
1702544,Maloh,PH,9.056,122.9851
1702553,Maloco,PH,11.7832,122.152
1702554,Malocloc,PH,11.50583,122.678329
1702590,Mallig,PH,17.212839,121.610741
1702615,Malitubog,PH,7.31556,124.638062
1702633,Malitbog,PH,12.75212,121.465919
1702649,Malita,PH,6.415,125.611671
1702652,Malisbeng,PH,6.12,124.354721
1702678,Malinta,PH,12.30222,123.557503
1702693,Malingin,PH,11.05,123.98333
1702708,Malinaw,PH,8.825,125.193062
1702718,Malinao Ilaya,PH,14.0,121.833328
1702756,Malimono,PH,9.61806,125.402222
1702763,Malilipot,PH,13.3188,123.738503
1702771,Maliko,PH,9.75528,125.473892
1702777,Maliig,PH,13.84556,120.150322
1702796,Maligaya,PH,15.67417,120.889717
1702807,Malidong,PH,13.01333,123.459618
1702814,Malicboy,PH,13.97889,121.789169
1702824,Malibong East,PH,15.8466,120.326897
1702843,Malibago,PH,13.2783,122.022797
1702860,Malhiao,PH,9.88487,123.406403
1702889,Malbug,PH,12.0563,123.646103
1702912,Malbang,PH,5.85556,125.04528
1702934,Malaybalay,PH,8.15,125.083328
1702944,Malayal,PH,7.20801,121.942039
1702949,Malaya,PH,14.3971,121.338501
1702953,Malay,PH,11.90027,121.909111
1702962,Malawag,PH,13.38333,123.283333
1702963,Malawa,PH,15.9584,120.278297
1703003,Malatap,PH,14.1871,122.511902
1703005,Malasugui,PH,14.1439,122.847099
1703010,Malasiqui,PH,15.9201,120.414001
1703012,Malasin,PH,16.80286,121.785744
1703020,Malasila,PH,6.94389,125.12944
1703027,Malaruhatan,PH,14.0306,120.680397
1703051,Malapatan,PH,5.96917,125.289436
1703062,Malapag,PH,7.13333,124.816673
1703101,Malangas,PH,7.63028,123.03167
1703108,Malangabang,PH,11.2367,123.2062
1703116,Malanday,PH,14.7069,121.1306
1703119,Malanay,PH,16.008801,120.408798
1703134,Malamote,PH,7.07389,124.940002
1703143,Malamig,PH,12.95,121.366669
1703187,Malalag,PH,6.59583,125.39917
1703211,Malainen Luma,PH,14.2703,120.788399
1703220,Malaiba,PH,10.33333,123.316673
1703221,Malajog,PH,12.11056,124.479172
1703238,Malayo-an,PH,11.0979,123.009102
1703243,Malagos,PH,7.185,125.422218
1703269,Malaga,PH,12.23833,124.379723
1703289,Malacampa,PH,15.6483,120.409302
1703298,Malabuyoc,PH,9.6525,123.325203
1703306,Malabugas,PH,9.36806,122.767776
1703315,Malabor,PH,11.27292,122.046608
1703319,Malabon,PH,15.6361,119.937897
1703323,Malabog,PH,13.1738,123.686501
1703352,Malabang,PH,7.59028,124.070282
1703355,Malabanban Norte,PH,13.93333,121.466667
1703357,Malabanan,PH,14.0,121.133331
1703372,Malabago,PH,15.9743,120.354698
1703383,Malabag,PH,14.13938,120.967506
1703405,Makilala,PH,6.95167,125.096939
1703417,Makati City,PH,14.55027,121.032692
1703450,Majayjay,PH,14.1463,121.4729
1703471,Maitum,PH,6.03917,124.498611
1703502,Mainit Norte,PH,14.16667,121.966667
1703518,Mainit,PH,9.535,125.523064
1703531,Maindang,PH,6.59556,124.845001
1703539,Maimbung,PH,5.9272,121.02935
1703544,Mailag,PH,7.97028,125.137497
1703554,Maigo,PH,8.1613,123.958298
1703560,Maibu,PH,6.57,124.79361
1703577,Mahinog,PH,9.15778,124.787498
1703597,Mahayag,PH,9.9349,124.316399
1703603,Mahatao,PH,20.41585,121.947067
1703607,Mahaplag,PH,10.6045,124.9646
1703612,Mahanob,PH,7.57833,126.504173
1703626,Mahala,PH,5.91667,121.133331
1703644,Mahabang Parang,PH,13.98333,121.083328
1703663,Mahaba,PH,13.26861,123.551666
1703667,Maguyam,PH,14.26277,121.004997
1703685,Maguling,PH,6.095,124.403328
1703701,Province of Maguindanao,PH,7.13333,124.300003
1703702,Maguinao,PH,15.0239,120.934402
1703704,Maguilling,PH,17.7582,121.484901
1703733,Magtangol,PH,15.76667,120.933327
1703738,Magtaking,PH,15.9854,120.183197
1703757,Magsingal,PH,17.684999,120.424438
1703767,Magsaysay,PH,17.30813,121.777542
1703785,Magsalangi,PH,12.18275,123.566612
1703792,Magpet,PH,7.11194,125.113327
1703833,Magnaga,PH,7.1694,125.893097
1703855,Maglamin,PH,8.05194,125.261673
1703892,Magdug,PH,6.54764,126.095078
1703893,Magdua,PH,14.133,122.9823
1703896,Magdiwang,PH,12.49103,122.513512
1703911,Magdalena,PH,16.933331,121.76667
1703943,Magbay,PH,12.41014,121.089912
1703959,Magay,PH,10.4719,124.013199
1703964,Magatos,PH,7.55556,125.726669
1704002,Magarao,PH,13.6604,123.186897
1704014,"Magapit, Aguiguican",PH,18.10788,121.677048
1704021,Maganoy,PH,6.86472,124.441673
1704022,Shariff Aguak (Maganoy),PH,6.91667,124.433327
1704043,Magallon Cadre,PH,10.2885,123.092201
1704049,Magallanes,PH,16.0196,120.738998
1704067,Magalang,PH,15.2151,120.659599
1704070,Magalalag,PH,17.575399,121.741096
1704115,Madulao,PH,13.56222,122.337784
1704126,Madridejos,PH,11.298,123.733902
1704129,Madrid,PH,9.26211,125.964371
1704154,Maddela,PH,16.3414,121.684898
1704156,Maddarulug Norte,PH,17.6047,121.679199
1704196,Madamba,PH,7.83889,124.110291
1704200,Madalum,PH,7.8542,124.120483
1704216,Madalag,PH,11.5272,122.307297
1704252,Macrohon,PH,10.07972,124.943062
1704271,Maco,PH,7.36194,125.855278
1704286,Macayug,PH,16.0924,120.431702
1704315,Makato,PH,11.712,122.292198
1704321,Macatbong,PH,15.50556,121.080833
1704333,MacArthur,PH,10.83472,124.995277
1704335,Macarse,PH,15.4243,120.778099
1704357,Macapsing,PH,15.6783,121.131897
1704381,Macalva Norte,PH,16.348499,120.386597
1704386,Macalong,PH,16.0137,120.6586
1704394,Macalelon,PH,13.74694,122.138611
1704403,Macalaya,PH,12.88944,123.771111
1704413,Macalamcam A,PH,13.8566,121.32814
1704434,Macabugos,PH,13.2362,123.305298
1704442,Macabuboni,PH,16.190901,119.780197
1704449,Macabebe,PH,14.9089,120.7155
1704466,Macaas,PH,10.69889,124.008614
1704472,Mabuttal East,PH,18.3762,121.514702
1704476,Mabusag,PH,17.9261,120.497597
1704484,Mabunga,PH,13.8625,122.068329
1704503,Mabuhay,PH,7.41778,122.83667
1704515,Mabua,PH,9.80889,125.442223
1704533,Mabiton,PH,12.8334,123.2612
1704537,Mabitac,PH,14.4259,121.429001
1704544,Mabini,PH,17.096939,121.737244
1704606,Mabinay,PH,9.72722,122.901672
1704611,Mabilog,PH,15.39485,120.665733
1704615,"Brgy. Mabilo, New Washington",PH,11.67778,122.407501
1704618,Mabilbila Sur,PH,17.5,120.433327
1704620,Mabilao,PH,16.154301,120.424797
1704623,Mabilang,PH,15.6752,120.4879
1704628,Mabiga,PH,15.1917,120.585098
1704638,Mabayo,PH,14.7318,120.278099
1704644,Mabay,PH,6.05772,124.466614
1704664,Mabasa,PH,16.320999,121.126198
1704703,Mabalacat City,PH,15.2216,120.573601
1704725,Mababanaba,PH,15.49715,120.460533
1704729,Maayong Tubig,PH,9.1672,123.246902
1704730,Maayon,PH,11.3867,122.785896
1704755,Maasin,PH,10.8925,122.434723
1704764,City of Maasin,PH,10.2,124.849998
1704770,Maasim,PH,14.9958,121.0289
1704781,Maao,PH,10.48333,122.98333
1704793,Maanas,PH,8.89389,125.03083
1704800,Maan,PH,5.93389,124.735558
1704816,Maagnas,PH,13.7192,123.667503
1704836,Lusong,PH,16.867001,120.442001
1704845,Luzon,PH,6.51904,126.094078
1704876,Luuk Datan,PH,4.81194,119.845284
1704881,Lu-uk,PH,5.9684,121.312202
1704892,Lut-od,PH,10.25722,123.62944
1704897,Lutayan,PH,6.62,124.883057
1704916,Kabayan,PH,16.62388,120.839943
1704959,Lusacan,PH,13.95278,121.346939
1704960,Lurugan,PH,8.01667,124.966667
1704968,Lupon,PH,6.89814,126.009613
1704982,Lupi Viejo,PH,13.7897,122.909798
1704984,Lupi,PH,13.53333,123.150002
1704990,Lapase,PH,8.1924,123.863197
1704994,Lupao,PH,15.8793,120.8983
1705019,Luntal,PH,14.0292,120.7174
1705028,Lun Pequeño,PH,6.03778,125.28389
1705051,Lungog,PH,17.4645,120.478401
1705060,Lungaog,PH,7.52944,125.687782
1705066,Lunen,PH,6.35917,124.904716
1705067,Lunec,PH,15.9524,120.491203
1705084,Lunas,PH,10.6402,123.752502
1705089,Lunao,PH,8.85028,125.056389
1705093,Luna,PH,18.32583,121.353607
1705117,Lumuyon,PH,5.91583,124.786942
1705144,Lumil,PH,14.18168,121.013649
1705166,Lumbia,PH,8.39583,124.593887
1705169,Lumbayao,PH,8.01667,125.166672
1705171,Lumbayanague,PH,7.7825,124.279999
1705174,Lumbayan,PH,6.94722,122.141113
1705177,Lumbatan,PH,7.785,124.256393
1705183,Lumbangan,PH,14.0524,120.666702
1705190,Lumbang,PH,14.2973,121.459801
1705222,Lumatil,PH,5.87472,124.888329
1705225,Lumazal,PH,5.88528,124.849442
1705240,Lumangbayan,PH,13.419,121.034798
1705245,Lumangan,PH,10.71667,122.26667
1705271,Luksuhin,PH,14.09667,120.880829
1705276,Luklukan,PH,14.3254,122.712402
1705289,Luisiana,PH,14.185,121.510902
1705300,Lugus,PH,5.70361,120.820282
1705303,Lugui,PH,14.1131,122.793503
1705312,Lugo,PH,10.81639,123.988892
1705330,Lugait,PH,8.34111,124.259171
1705344,Lucsuhin,PH,13.88186,120.641312
1705349,Locmayan,PH,10.4726,122.518997
1705353,Lucero,PH,16.4051,119.912399
1705355,Lucena City,PH,13.93333,121.616669
1705367,Lucban,PH,14.11333,121.556938
1705372,Lukatan,PH,7.0096,126.421181
1705376,Lucapon,PH,15.6998,119.931999
1705378,Lucap,PH,16.183331,120.0
1705391,Lubuagan,PH,17.354799,121.174698
1705424,Lubigan,PH,13.742,122.937302
1705440,Lubao,PH,14.9405,120.601097
1705448,Lubang,PH,13.85836,120.124023
1705460,Luba,PH,17.318001,120.694504
1705489,Loyola,PH,8.335,126.334717
1705503,Lourdes,PH,15.0193,120.851097
1705536,Los Baños,PH,14.1798,121.223396
1705540,Los Arcos,PH,8.63278,125.985558
1705545,Los Angeles,PH,9.0125,125.608063
1705550,Loreto,PH,10.36361,125.573059
1705563,Lupo,PH,11.5076,122.479103
1705567,Lopez Jaena,PH,10.84917,123.42778
1705572,Lopez,PH,13.88444,122.264168
1705575,Lope de Vega,PH,12.2983,124.623802
1705581,Loon,PH,9.7998,123.7929
1705597,Lookan,PH,5.037,120.102699
1705609,Looc,PH,8.84333,124.791672
1705679,Lono,PH,11.51361,122.729721
1705680,Lonoy,PH,11.51222,122.553329
1705702,Longos,PH,16.1066,120.395401
1705750,Lomboy,PH,15.49255,120.717232
1705759,Lombog,PH,9.7788,124.417397
1705760,Lombocan,PH,9.00944,125.506111
1705771,Loma de Gato,PH,14.78333,121.0
1705788,Loqueb Este,PH,15.9419,120.4478
1705804,Logon,PH,11.3303,124.114601
1705858,Lobong,PH,16.081499,120.470398
1705871,Loboc,PH,9.63834,124.034821
1705881,Lobo,PH,13.6481,121.211197
1705897,Loay,PH,9.6006,124.014198
1705905,Loacan,PH,16.549999,120.666672
1705906,Loakan,PH,16.37389,120.61306
1705910,Llorente,PH,11.41194,125.54583
1705922,Llanera,PH,15.6635,121.018204
1705975,Little Baguio,PH,7.89389,125.27639
1705985,Litayan,PH,7.33583,124.034721
1706034,Lipayran,PH,11.0593,123.634201
1706044,Lipay,PH,15.4561,119.920799
1706084,Lipahan,PH,13.83722,121.40889
1706087,Lipa City,PH,13.95,121.166672
1706093,Liozon,PH,15.3993,119.932999
1706127,Lintangan,PH,7.21554,121.952003
1706148,Linoan,PH,7.626,125.974098
1706152,Linmansangan,PH,15.8349,120.2836
1706173,Lingion,PH,8.18806,124.609718
1706176,Lingig,PH,8.03889,126.412498
1706188,Lingayen,PH,16.02182,120.231941
1706199,Lingating,PH,8.33167,124.628891
